Open Time (UTC),Close Time (UTC),Symbol,Open Price,Close Price,Total Size,Closed PNL,Exchange fee paid,Funding fee paid,Realised PNL,ROI
2024-01-15 2:49,2024-01-16 14:37,BLURUSDT USDT-Margin,0.59338501,0.63133347,1748,66.33390000 USDT,1.28448474 USDT,0.21152746 USDT,64.83788780 USDT,30.93%
2024-01-15 18:48,2024-01-16 14:37,SEIUSDT USDT-Margin,0.76814951,0.7746,1014,6.54080000 USDT,0.75597130 USDT,0.16311265 USDT,5.62171605 USDT,5.00%
2024-01-15 5:43,2024-01-16 14:37,CHRUSDT USDT-Margin,0.25626109,0.24969766,1583,-10.38990000 USDT,0.48055962 USDT,0.15875960 USDT,-11.02921922 USDT,-21.64%
2024-01-15 6:01,2024-01-16 14:37,MOVRUSDT USDT-Margin,27.336875,25.516,8,-14.56700000 USDT,0.25369380 USDT,0.08451736 USDT,-14.90521116 USDT,-30.50%
2024-01-15 5:30,2024-01-15 22:17,APTUSDT USDT-Margin,10.15829075,9.389,45.4,-34.92580000 USDT,0.53246820 USDT,0.09055233 USDT,-35.54882053 USDT,-68.37%
2024-01-15 1:59,2024-01-15 18:48,SUIUSDT USDT-Margin,1.3147,1.41045672,6.70E+02,64.15700000 USDT,1.09551300 USDT,0.18818600 USDT,62.87330100 USDT,35.48%
2024-01-15 14:00,2024-01-15 14:48,INJUSDT USDT-Margin,40.285,38.52,12.6,-22.23900000 USDT,0.59576580 USDT,0.00000000 USDT,-22.83476580 USDT,-44.34%
2024-01-15 7:10,2024-01-15 7:12,JTOUSDT USDT-Margin,2.52153946,2.5049,223,-3.71060000 USDT,0.67253760 USDT,0.00000000 USDT,-4.38313760 USDT,-5.36%
2024-01-15 2:48,2024-01-15 4:10,JTOUSDT USDT-Margin,2.61476481,2.50832593,324,-34.48620000 USDT,0.99592884 USDT,0.00000000 USDT,-35.48212884 USDT,-33.19%
2024-01-13 18:54,2024-01-15 0:33,TOKENUSDT USDT-Margin,0.03144,0.02939501,9487,-19.40082000 USDT,0.34628504 USDT,0.11731624 USDT,-19.86442128 USDT,-65.31%
2024-01-14 20:32,2024-01-15 0:33,BTCUSDT USDT-Margin,42544.4,41951.7,-0.012,7.11240000 USDT,0.60837192 USDT,0.28684944 USDT,6.21717864 USDT,12.07%
2024-01-13 5:25,2024-01-15 0:33,JTOUSDT USDT-Margin,2.20042083,2.56468661,336,122.39330000 USDT,0.96064566 USDT,0.43126410 USDT,121.00139024 USDT,129.94%
2024-01-13 2:10,2024-01-15 0:33,SUIUSDT USDT-Margin,1.1558,1.2699,679,77.47390000 USDT,0.98823018 USDT,0.51875745 USDT,75.96691237 USDT,77.11%
2024-01-13 17:52,2024-01-15 0:33,TIAUSDT USDT-Margin,18.129,18.438,12,3.70800000 USDT,0.26328240 USDT,-0.27348596 USDT,3.71820356 USDT,16.95%
2024-01-13 15:18,2024-01-15 0:33,ENSUSDT USDT-Margin,23.082,23.477,20.6,8.13700000 USDT,0.57546924 USDT,0.24751344 USDT,7.31401732 USDT,15.05%
2024-01-13 17:51,2024-01-14 23:24,1000 BONKUSDT USDT-Margin,0.01435544,0.0143,33518,-1.85825300 USDT,0.57628383 USDT,0.15133376 USDT,-2.58587059 USDT,-7.46%
2024-01-13 15:09,2024-01-14 17:27,SEIUSDT USDT-Margin,0.71966523,0.717,509,-1.35660000 USDT,0.43875756 USDT,0.14752229 USDT,-1.94287985 USDT,-3.69%
2024-01-13 5:02,2024-01-14 4:14,ASTRUSDT USDT-Margin,0.1484,0.14822,2.25E+03,-0.40500000 USDT,0.40043700 USDT,0.10184736 USDT,-0.90728436 USDT,-1.34%
2024-01-13 1:11,2024-01-13 20:28,OPUSDT USDT-Margin,3.76514518,3.7648,119.3,-0.04118000 USDT,0.42706848 USDT,0.09187767 USDT,-0.56012615 USDT,-0.99%
2024-01-13 15:06,2024-01-13 18:55,MOVRUSDT USDT-Margin,27.196,27.127,9,-0.62100000 USDT,0.29334420 USDT,0.02492023 USDT,-0.93926443 USDT,-1.90%
2024-01-13 2:15,2024-01-13 9:14,ETCUSDT USDT-Margin,29.094,29.079,8.7,-0.13050000 USDT,0.30366306 USDT,0.02595808 USDT,-0.46012114 USDT,-1.08%
2024-01-13 5:08,2024-01-13 6:30,TOKENUSDT USDT-Margin,0.03038,0.0301,10232,-2.86496000 USDT,0.37129882 USDT,0.00000000 USDT,-3.23625882 USDT,-10.18%
2024-01-13 5:24,2024-01-13 6:29,BAKEUSDT USDT-Margin,0.4157,0.4135,692,-1.52240000 USDT,0.34428384 USDT,0.00000000 USDT,-1.86668384 USDT,-3.88%
2024-01-13 2:09,2024-01-13 6:13,ENSUSDT USDT-Margin,24.17390587,23.78107457,81.8,-32.13360000 USDT,1.49928544 USDT,0.00000000 USDT,-33.63288544 USDT,-8.46%
2024-01-12 22:50,2024-01-13 0:57,ENSUSDT USDT-Margin,24.176,23.01,31.5,-36.72900000 USDT,0.89181540 USDT,0.07453514 USDT,-37.69535054 USDT,-24.36%
2024-01-11 15:12,2024-01-13 0:57,SUIUSDT USDT-Margin,1.10140049,1.1665,817,53.18630000 USDT,1.11172482 USDT,0.31850579 USDT,51.75606939 USDT,34.38%
2024-01-12 22:51,2024-01-13 0:57,NTRNUSDT USDT-Margin,1.36935251,1.33426596,617,-21.64840000 USDT,1.00087956 USDT,0.08520770 USDT,-22.73448726 USDT,-34.26%
2024-01-13 0:03,2024-01-13 0:57,ETCUSDT USDT-Margin,29.21710092,28.493,17.44,-12.62832000 USDT,0.60387850 USDT,0.00000000 USDT,-13.23219850 USDT,-15.51%
2024-01-12 15:15,2024-01-12 22:22,MKRUSDT USDT-Margin,2144.804167,1989.7,0.288,-44.67000000 USDT,0.71444232 USDT,0.03456300 USDT,-45.41900532 USDT,-54.77%
2024-01-12 15:16,2024-01-12 22:21,SSVUSDT USDT-Margin,37.63094862,33.81,17.71,-67.66900000 USDT,0.75913152 USDT,0.04635775 USDT,-68.47448927 USDT,-100.63%
2024-01-12 18:03,2024-01-12 21:16,NTRNUSDT USDT-Margin,1.39301241,1.39046526,403,-1.02650000 USDT,0.67304490 USDT,0.00000000 USDT,-1.69954490 USDT,-5.60%
2024-01-12 5:08,2024-01-12 21:13,BAKEUSDT USDT-Margin,0.4140596,0.4134,698,-0.46040000 USDT,0.34654008 USDT,0.04193823 USDT,-0.84887831 USDT,-1.17%
2024-01-12 18:48,2024-01-12 21:07,TIAUSDT USDT-Margin,16.77473529,16.72638235,34,-1.64400000 USDT,0.68342280 USDT,0.00000000 USDT,-2.32742280 USDT,-5.50%
2024-01-12 14:57,2024-01-12 20:51,BLURUSDT USDT-Margin,0.61381731,0.6092,849,-3.92010000 USDT,0.62300502 USDT,0.03573684 USDT,-4.57884186 USDT,-4.10%
2024-01-11 15:11,2024-01-12 20:48,ENSUSDT USDT-Margin,23.49525581,23.5687,43,3.15810000 USDT,1.21425006 USDT,0.23128310 USDT,1.71256684 USDT,0.78%
2024-01-12 15:01,2024-01-12 18:41,APTUSDT USDT-Margin,9.64622597,9.488,38.5,-6.09170000 USDT,0.44200062 USDT,0.02021990 USDT,-6.55392052 USDT,-10.50%
2024-01-12 14:01,2024-01-12 18:41,TOKENUSDT USDT-Margin,0.03077,0.03125,10116,4.85568000 USDT,0.22080193 USDT,0.03244741 USDT,4.60243066 USDT,8.82%
2024-01-12 17:09,2024-01-12 17:13,NTRNUSDT USDT-Margin,1.333042,1.31718933,3.00E+02,-4.75580000 USDT,0.47704164 USDT,0.00000000 USDT,-5.23284164 USDT,-24.97%
2024-01-12 14:45,2024-01-12 17:12,SKLUSDT USDT-Margin,0.09694,0.09015,2007,-13.62753000 USDT,0.12801449 USDT,0.01876845 USDT,-13.77431294 USDT,-35.30%
2024-01-12 14:34,2024-01-12 17:12,ETHWUSDT USDT-Margin,3.616,3.445,58,-9.91800000 USDT,0.24572280 USDT,0.02031160 USDT,-10.18403440 USDT,-33.32%
2024-01-12 14:58,2024-01-12 15:17,MINAUSDT USDT-Margin,1.3104,1.29054888,228.1,-4.52804000 USDT,0.35596586 USDT,0.00000000 USDT,-4.88400586 USDT,-8.11%
2024-01-12 14:17,2024-01-12 15:10,SSVUSDT USDT-Margin,38.59,38.62,6.53,0.19590000 USDT,0.30250878 USDT,0.00000000 USDT,-0.10660878 USDT,-0.41%
2024-01-12 2:08,2024-01-12 14:50,ASTRUSDT USDT-Margin,0.15955,0.15653954,2943,-8.85977000 USDT,0.55815092 USDT,0.03054873 USDT,-9.44846965 USDT,-15.97%
2024-01-11 17:06,2024-01-12 14:45,JTOUSDT USDT-Margin,2.1251005,2.075144,2.00E+02,-9.99130000 USDT,0.50402934 USDT,0.07698607 USDT,-10.57231541 USDT,-9.18%
2024-01-11 15:11,2024-01-12 14:39,PENDLEUSDT USDT-Margin,1.86927833,1.84719443,323,-7.13310000 USDT,0.72025242 USDT,0.13422171 USDT,-7.98757413 USDT,-4.95%
2024-01-12 14:31,2024-01-12 14:38,BLURUSDT USDT-Margin,0.6257,0.6167,423,-3.80700000 USDT,0.31532112 USDT,0.00000000 USDT,-4.12232112 USDT,-10.83%
2024-01-11 15:12,2024-01-12 4:48,BAKEUSDT USDT-Margin,0.4137,0.41198863,1091,-1.86710000 USDT,0.54049578 USDT,0.09168498 USDT,-2.49928076 USDT,-1.65%
2024-01-11 18:46,2024-01-11 21:54,OPUSDT USDT-Margin,3.90858993,3.86735651,182.8,-7.53747000 USDT,0.85286581 USDT,0.00000000 USDT,-8.39033581 USDT,-8.84%
2024-01-11 14:49,2024-01-11 15:04,BAKEUSDT USDT-Margin,0.4203,0.4113434,1.59E+03,-14.24100000 USDT,0.79338780 USDT,0.00000000 USDT,-15.03438780 USDT,-21.76%
2024-01-11 15:02,2024-01-11 15:04,PENDLEUSDT USDT-Margin,1.92811397,1.9096,315,-5.83190000 USDT,0.72532794 USDT,0.00000000 USDT,-6.55722794 USDT,-7.23%
2024-01-11 14:26,2024-01-11 15:04,ENSUSDT USDT-Margin,22.985,22.2055163,18.4,-14.34250000 USDT,0.49890330 USDT,0.00000000 USDT,-14.84140330 USDT,-17.50%
2024-01-11 14:27,2024-01-11 15:04,SUIUSDT USDT-Margin,1.0243,1.0227,402,-0.64320000 USDT,0.49373640 USDT,0.00000000 USDT,-1.13693640 USDT,-1.37%
2024-01-11 8:20,2024-01-11 14:24,JTOUSDT USDT-Margin,1.8557,1.93797152,151,12.42300000 USDT,0.34370664 USDT,0.00000000 USDT,12.07929336 USDT,84.36%
2024-01-11 7:12,2024-01-11 14:24,NTRNUSDT USDT-Margin,1.44944014,1.47897279,294,8.68260000 USDT,0.51657204 USDT,0.04275214 USDT,8.12327582 USDT,37.06%
2024-01-11 4:13,2024-01-11 14:24,PENDLEUSDT USDT-Margin,1.7472,1.8403,2.00E+02,18.62000000 USDT,0.43050000 USDT,0.03594700 USDT,18.15355300 USDT,36.15%
2024-01-11 4:41,2024-01-11 14:24,ENSUSDT USDT-Margin,19.38059259,22.52185185,24.3,76.33260000 USDT,0.61093764 USDT,-0.00322321 USDT,75.72488557 USDT,168.46%
2024-01-11 10:18,2024-01-11 14:24,AIUSDT USDT-Margin,1.23559833,1.18238,324,-17.24274000 USDT,0.47005499 USDT,0.00000000 USDT,-17.71279499 USDT,-54.07%
2024-01-11 7:56,2024-01-11 14:22,SEIUSDT USDT-Margin,0.745778,0.76726055,659,14.15700000 USDT,0.59825544 USDT,0.04927492 USDT,13.50946964 USDT,67.28%
2024-01-11 9:22,2024-01-11 13:27,INJUSDT USDT-Margin,40.77457778,40.751,18,-0.42440000 USDT,0.88047624 USDT,0.00000000 USDT,-1.30487624 USDT,-4.52%
2024-01-11 10:47,2024-01-11 11:31,MINAUSDT USDT-Margin,1.30275926,1.27849301,466.4,-11.31778000 USDT,0.72233764 USDT,0.00000000 USDT,-12.04011764 USDT,-38.82%
2024-01-11 10:01,2024-01-11 11:22,SUIUSDT USDT-Margin,1.0068,1.0042,409,-1.06340000 USDT,0.49349940 USDT,0.00000000 USDT,-1.55689940 USDT,-5.51%
2024-01-11 2:45,2024-01-11 11:21,BAKEUSDT USDT-Margin,0.39496167,0.3927884,1.62E+03,-3.52070000 USDT,0.76569306 USDT,0.05257728 USDT,-4.33897034 USDT,-9.25%
2024-01-11 5:27,2024-01-11 11:03,ASTRUSDT USDT-Margin,0.1584,0.15822,1903,-0.34254000 USDT,0.36151672 USDT,-0.00189884 USDT,-0.70215788 USDT,-1.85%
2024-01-11 7:42,2024-01-11 9:21,SUIUSDT USDT-Margin,0.9603,1.0049,2.20E+02,9.81200000 USDT,0.25940640 USDT,0.02151638 USDT,9.53107722 USDT,44.74%
2024-01-11 4:15,2024-01-11 5:33,MAGICUSDT USDT-Margin,1.1701,1.15558089,352.7,-5.12089000 USDT,0.49216059 USDT,0.00000000 USDT,-5.61305059 USDT,-15.97%
2024-01-11 3:10,2024-01-11 4:36,ENSUSDT USDT-Margin,18.817,18.812,17.4,-0.08700000 USDT,0.39284676 USDT,0.00000000 USDT,-0.47984676 USDT,-1.15%
2024-01-11 0:42,2024-01-11 2:05,ASTRUSDT USDT-Margin,0.15054395,0.14778,3914,-10.81809000 USDT,0.70058396 USDT,0.00000000 USDT,-11.51867396 USDT,-23.27%
2024-01-11 0:54,2024-01-11 1:40,ENSUSDT USDT-Margin,18.027,17.78277695,53.8,-13.13920000 USDT,1.15593960 USDT,0.00000000 USDT,-14.29513960 USDT,-29.14%
2024-01-11 0:44,2024-01-11 1:20,PENDLEUSDT USDT-Margin,1.67119833,1.66372833,3.60E+02,-2.68920000 USDT,0.72034416 USDT,0.00000000 USDT,-3.40954416 USDT,-6.75%
2024-01-11 0:40,2024-01-11 1:20,JTOUSDT USDT-Margin,1.93819494,1.90592278,316,-10.19800000 USDT,0.72884472 USDT,0.00000000 USDT,-10.92684472 USDT,-20.75%
2024-01-11 0:51,2024-01-11 1:19,OPUSDT USDT-Margin,4.0894,3.9495,173.2,-24.23068000 USDT,0.83540249 USDT,0.00000000 USDT,-25.06608249 USDT,-48.43%
2024-01-11 0:47,2024-01-11 1:05,MAGICUSDT USDT-Margin,1.13463384,1.13290671,541.3,-0.93490000 USDT,0.73645182 USDT,0.00000000 USDT,-1.67135182 USDT,-3.17%
2024-01-11 0:39,2024-01-11 1:04,BLURUSDT USDT-Margin,0.54505458,0.54109616,938,-3.71300000 USDT,0.61128564 USDT,0.00000000 USDT,-4.32428564 USDT,-8.29%
2024-01-10 22:00,2024-01-10 23:28,BAKEUSDT USDT-Margin,0.362,0.37815879,1912,30.89560000 USDT,0.84911016 USDT,0.00000000 USDT,30.04648984 USDT,91.64%
2024-01-10 22:13,2024-01-10 23:28,JTOUSDT USDT-Margin,1.8754,1.999461,259,32.13180000 USDT,0.60215340 USDT,0.00000000 USDT,31.52964660 USDT,63.40%
2024-01-10 21:03,2024-01-10 23:28,MAGICUSDT USDT-Margin,1.04065319,1.129,747,65.99507000 USDT,0.97243856 USDT,0.00000000 USDT,65.02263144 USDT,83.04%
2024-01-10 21:58,2024-01-10 23:28,ENSUSDT USDT-Margin,17.54066469,17.69208309,33.7,5.10280000 USDT,0.71240616 USDT,0.00000000 USDT,4.39039384 USDT,13.54%
2024-01-10 21:56,2024-01-10 23:28,SEIUSDT USDT-Margin,0.71291561,0.7484,1115,39.56510000 USDT,0.97762014 USDT,0.00000000 USDT,38.58747986 USDT,115.36%
2024-01-10 21:04,2024-01-10 21:20,PENDLEUSDT USDT-Margin,1.6133,1.5945,364,-6.84320000 USDT,0.70058352 USDT,0.00000000 USDT,-7.54378352 USDT,-12.77%
2024-01-10 19:42,2024-01-10 20:05,OPUSDT USDT-Margin,3.91625263,3.86488599,262.6,-13.48888000 USDT,1.22599620 USDT,0.00000000 USDT,-14.71487620 USDT,-19.68%
2024-01-10 19:42,2024-01-10 20:05,LDOUSDT USDT-Margin,3.89530303,3.84390976,297,-15.26380000 USDT,1.37912772 USDT,0.00000000 USDT,-16.64292772 USDT,-19.72%
2024-01-10 14:30,2024-01-10 20:05,SEIUSDT USDT-Margin,0.6404,0.67173774,938,29.39480000 USDT,0.73847112 USDT,0.06097938 USDT,28.59534950 USDT,93.01%
2024-01-10 14:28,2024-01-10 20:05,NTRNUSDT USDT-Margin,1.3875929,1.41992506,451,14.58180000 USDT,0.75971436 USDT,0.06207080 USDT,13.76001484 USDT,42.43%
2024-01-10 18:04,2024-01-10 19:38,1000 BONKUSDT USDT-Margin,0.01413764,0.014053,71825,-6.07958300 USDT,1.21487582 USDT,0.00000000 USDT,-7.29445882 USDT,-15.41%
2024-01-10 19:14,2024-01-10 19:37,OPUSDT USDT-Margin,3.89853829,3.8974,277.6,-0.31599000 USDT,1.29849148 USDT,0.00000000 USDT,-1.61448148 USDT,-2.03%
2024-01-10 17:53,2024-01-10 19:36,JTOUSDT USDT-Margin,1.65036525,1.70672669,236,13.30130000 USDT,0.47536422 USDT,0.00000000 USDT,12.82593578 USDT,48.17%
2024-01-10 15:29,2024-01-10 19:13,INJUSDT USDT-Margin,37.433,39.841,17,40.93600000 USDT,0.78819480 USDT,0.06420398 USDT,40.08360122 USDT,159.71%
2024-01-10 17:51,2024-01-10 18:12,SOLUSDT USDT-Margin,96.121,96.827,7.45,5.25970000 USDT,0.86247756 USDT,0.00000000 USDT,4.39722244 USDT,15.53%
2024-01-10 17:43,2024-01-10 18:03,STXUSDT USDT-Margin,1.8231,1.8233,331,0.06620000 USDT,0.72417504 USDT,0.00000000 USDT,-0.65797504 USDT,-2.05%
2024-01-10 15:39,2024-01-10 17:03,MKRUSDT USDT-Margin,1997.2,1988.3,0.326,-2.90140000 USDT,0.77956380 USDT,0.06488918 USDT,-3.74585298 USDT,-17.79%
2024-01-10 16:11,2024-01-10 16:36,BLURUSDT USDT-Margin,0.5192,0.4991,759,-15.25590000 USDT,0.46373382 USDT,0.00000000 USDT,-15.71963382 USDT,-45.74%
2024-01-10 15:38,2024-01-10 16:36,OPUSDT USDT-Margin,3.7367,3.6811907,159.1,-8.83153000 USDT,0.70811185 USDT,0.05932440 USDT,-9.59896625 USDT,-35.97%
2024-01-10 16:12,2024-01-10 16:36,ETHWUSDT USDT-Margin,3.079,2.958736,125,-15.03300000 USDT,0.45283020 USDT,0.00000000 USDT,-15.48583020 USDT,-56.29%
2024-01-10 14:27,2024-01-10 14:51,1000 BONKUSDT USDT-Margin,0.01381216,0.01357216,51513,-12.36296200 USDT,0.84638890 USDT,0.00000000 USDT,-13.20935090 USDT,-62.56%
2024-01-09 23:35,2024-01-10 6:08,1000 BONKUSDT USDT-Margin,0.0140319,0.015464,108942,156.01530800 USDT,1.92800572 USDT,0.15479303 USDT,153.93250925 USDT,345.39%
2024-01-10 4:50,2024-01-10 6:05,BIGTIMEUSDT USDT-Margin,0.40446079,0.4030883,1821,-2.49930000 USDT,0.88232814 USDT,0.00000000 USDT,-3.38162814 USDT,-9.07%
2024-01-10 0:47,2024-01-10 4:49,ENSUSDT USDT-Margin,14.107,14.288,42.7,7.72870000 USDT,0.72747990 USDT,0.00000000 USDT,7.00122010 USDT,22.53%
2024-01-10 0:30,2024-01-10 0:45,ETHWUSDT USDT-Margin,2.993,2.9972356,191,0.80900000 USDT,0.68648100 USDT,0.00000000 USDT,0.12251900 USDT,0.54%
2024-01-10 0:33,2024-01-10 0:45,MAGICUSDT USDT-Margin,1.0106,1.0076,187.1,-0.56130000 USDT,0.22656313 USDT,0.00000000 USDT,-0.78786313 USDT,-8.02%
2024-01-10 0:20,2024-01-10 0:31,BIGTIMEUSDT USDT-Margin,0.3916,0.38495299,1004,-6.67360000 USDT,0.46779552 USDT,0.00000000 USDT,-7.14139552 USDT,-60.16%
2024-01-10 0:10,2024-01-10 0:29,ENSUSDT USDT-Margin,13.257,13.39,35.8,4.76140000 USDT,0.57237756 USDT,0.00000000 USDT,4.18902244 USDT,21.75%
2024-01-09 23:04,2024-01-09 23:12,NTRNUSDT USDT-Margin,1.53220643,1.5276,638,-2.93890000 USDT,1.17129390 USDT,0.00000000 USDT,-4.11019390 USDT,-6.02%
2024-01-09 21:46,2024-01-09 22:49,ETHWUSDT USDT-Margin,2.8368694,2.818,268,-5.05700000 USDT,0.90930300 USDT,0.00000000 USDT,-5.96630300 USDT,-11.44%
2024-01-09 21:47,2024-01-09 22:41,MAGICUSDT USDT-Margin,0.9677,0.9673,607.4,-0.24296000 USDT,0.70519140 USDT,0.00000000 USDT,-0.94815140 USDT,-2.41%
2024-01-09 19:49,2024-01-09 21:45,1000 BONKUSDT USDT-Margin,0.01271344,0.01346677,8.17E+04,61.53213600 USDT,1.28303974 USDT,0.00000000 USDT,60.24909626 USDT,195.40%
2024-01-09 19:00,2024-01-09 19:45,XRPUSDT USDT-Margin,0.5698,0.5662,1041.03,-3.74770800 USDT,0.70956605 USDT,0.00000000 USDT,-4.45727405 USDT,-12.77%
2024-01-09 18:48,2024-01-09 18:59,OPUSDT USDT-Margin,3.23616442,3.22232269,279.4,-3.86738000 USDT,1.08270078 USDT,0.00000000 USDT,-4.95008078 USDT,-12.27%
2024-01-09 18:10,2024-01-09 18:46,DOGEUSDT USDT-Margin,0.08064691,0.07983002,8116,-6.62992000 USDT,0.78145847 USDT,0.00000000 USDT,-7.41137847 USDT,-15.38%
2024-01-09 4:48,2024-01-09 18:06,1000 BONKUSDT USDT-Margin,0.01279341,0.01278,1.91E+04,-0.25597900 USDT,0.29291783 USDT,0.05092492 USDT,-0.59982175 USDT,-4.34%
2024-01-09 6:24,2024-01-09 12:56,INJUSDT USDT-Margin,44.901,40.374,8.7,-39.38490000 USDT,0.44513550 USDT,0.03828000 USDT,-39.86831550 USDT,-100.68%
2024-01-09 4:07,2024-01-09 9:46,AVAXUSDT USDT-Margin,36.4172709,36.20297659,29.9,-6.40740000 USDT,1.30280724 USDT,-0.20643064 USDT,-7.50377660 USDT,-17.65%
2024-01-09 4:45,2024-01-09 6:23,MINAUSDT USDT-Margin,1.20113857,1.19796618,672,-2.13185000 USDT,0.96731903 USDT,0.00000000 USDT,-3.09916903 USDT,-7.30%
2024-01-09 4:49,2024-01-09 5:47,BAKEUSDT USDT-Margin,0.3615,0.3454,762,-12.26820000 USDT,0.32319468 USDT,0.00000000 USDT,-12.59139468 USDT,-100.84%
2024-01-09 4:37,2024-01-09 4:45,1000 BONKUSDT USDT-Margin,0.01271591,0.0126131,1.97E+04,-2.02620200 USDT,0.29954087 USDT,0.00000000 USDT,-2.32574287 USDT,-13.67%
2024-01-09 4:19,2024-01-09 4:45,MOVRUSDT USDT-Margin,26.06733333,26.40011111,18,5.99000000 USDT,0.56664840 USDT,0.00000000 USDT,5.42335160 USDT,23.98%
2024-01-09 4:17,2024-01-09 4:18,MINAUSDT USDT-Margin,1.19036291,1.18306202,403.6,-2.94664000 USDT,0.57474858 USDT,0.00000000 USDT,-3.52138858 USDT,-14.34%
2024-01-09 4:12,2024-01-09 4:16,JTOUSDT USDT-Margin,1.71589115,1.71243761,226,-0.78050000 USDT,0.46488138 USDT,0.00000000 USDT,-1.24538138 USDT,-4.66%
2024-01-09 0:55,2024-01-09 4:00,TIAUSDT USDT-Margin,14.90028814,15.77,59,51.31300000 USDT,1.08572820 USDT,0.00000000 USDT,50.22727180 USDT,112.97%
2024-01-09 3:49,2024-01-09 4:00,NTRNUSDT USDT-Margin,1.4765,1.4693,189,-1.36080000 USDT,0.33405372 USDT,0.00000000 USDT,-1.69485372 USDT,-8.55%
2024-01-09 1:23,2024-01-09 1:43,TUSDT USDT-Margin,0.03935,0.03444,10532,-51.71212000 USDT,0.46629377 USDT,0.00000000 USDT,-52.17841377 USDT,-100.35%
2024-01-09 1:09,2024-01-09 1:22,RUNEUSDT USDT-Margin,5.002,4.994,208,-1.66400000 USDT,1.24750080 USDT,0.00000000 USDT,-2.91150080 USDT,-5.53%
2024-01-09 0:54,2024-01-09 1:09,NTRNUSDT USDT-Margin,1.3744962,1.36210307,685,-8.48930000 USDT,1.12474230 USDT,0.00000000 USDT,-9.61404230 USDT,-15.16%
2024-01-08 22:10,2024-01-09 0:54,MINAUSDT USDT-Margin,1.16484052,1.17860442,783.4,10.78264000 USDT,1.10151286 USDT,0.09342909 USDT,9.58769805 USDT,15.50%
2024-01-08 21:55,2024-01-09 0:54,LUNA2USDT USDT-Margin,0.72822111,0.71316303,687,-10.34490000 USDT,0.59413854 USDT,0.04987757 USDT,-10.98891611 USDT,-32.64%
2024-01-08 18:31,2024-01-09 0:53,BAKEUSDT USDT-Margin,0.3524,0.3587,1173,7.38990000 USDT,0.50047218 USDT,0.04223948 USDT,6.84718834 USDT,25.97%
2024-01-08 19:29,2024-01-08 22:09,LDOUSDT USDT-Margin,3.0861,3.1616,212,16.00600000 USDT,0.79470744 USDT,0.00000000 USDT,15.21129256 USDT,31.84%
2024-01-08 21:40,2024-01-08 21:54,TUSDT USDT-Margin,0.03734,0.03666,7.61E+03,-5.17480000 USDT,0.33788400 USDT,0.00000000 USDT,-5.51268400 USDT,-28.33%
2024-01-08 21:32,2024-01-08 21:54,BADGERUSDT USDT-Margin,3.852,3.855,79,0.23700000 USDT,0.36531180 USDT,0.00000000 USDT,-0.12831180 USDT,-0.62%
2024-01-08 21:37,2024-01-08 21:39,INJUSDT USDT-Margin,43.151,42.956,9.9,-1.93050000 USDT,0.51147558 USDT,0.00000000 USDT,-2.44197558 USDT,-11.06%
2024-01-08 19:30,2024-01-08 21:32,SEIUSDT USDT-Margin,0.7074,0.70536538,907,-1.84540000 USDT,0.76882692 USDT,0.00000000 USDT,-2.61422692 USDT,-5.90%
2024-01-08 19:55,2024-01-08 20:49,1000 BONKUSDT USDT-Margin,0.01255737,0.0117062,40961,-34.86495880 USDT,0.59631617 USDT,0.00000000 USDT,-35.46127497 USDT,-100.86%
2024-01-08 19:17,2024-01-08 19:53,MINAUSDT USDT-Margin,1.146366,1.1563092,417.6,4.15228000 USDT,0.57695830 USDT,0.00000000 USDT,3.57532170 USDT,11.01%
2024-01-08 18:46,2024-01-08 19:26,BEAMUSDT USDT-Margin,0.01965493,0.01920369,21345,-9.63179400 USDT,0.49766231 USDT,0.00000000 USDT,-10.12945631 USDT,-27.62%
2024-01-08 18:22,2024-01-08 19:26,BIGTIMEUSDT USDT-Margin,0.44358523,0.4469,1354,4.48820000 USDT,0.72343020 USDT,0.00000000 USDT,3.76476980 USDT,6.09%
2024-01-08 18:29,2024-01-08 19:16,ORDIUSDT USDT-Margin,74.088,74.019,7.12,-0.49128000 USDT,0.63271310 USDT,0.00000000 USDT,-1.12399310 USDT,-3.35%
2024-01-08 18:36,2024-01-08 18:43,STXUSDT USDT-Margin,2.00730472,1.98076792,212,-5.62580000 USDT,0.50728284 USDT,0.00000000 USDT,-6.13308284 USDT,-19.66%
2024-01-08 18:16,2024-01-08 18:35,MOVRUSDT USDT-Margin,25.21078261,25.3596087,23,3.42300000 USDT,0.69787140 USDT,0.00000000 USDT,2.72512860 USDT,6.82%
2024-01-08 18:22,2024-01-08 18:27,NTRNUSDT USDT-Margin,1.37208791,1.38402569,397,4.73930000 USDT,0.65650626 USDT,0.00000000 USDT,4.08279374 USDT,7.28%
2024-01-08 18:11,2024-01-08 18:21,BAKEUSDT USDT-Margin,0.3456,0.34735019,2903,5.08080000 USDT,1.20698064 USDT,0.00000000 USDT,3.87381936 USDT,3.42%
2024-01-07 5:10,2024-01-08 18:12,SKLUSDT USDT-Margin,0.0821818,0.07843,3045,-11.42422000 USDT,0.29343775 USDT,0.11874983 USDT,-11.83640758 USDT,-23.38%
2024-01-07 2:58,2024-01-07 23:19,GMTUSDT USDT-Margin,0.39647107,0.39471017,1151,-2.02680000 USDT,0.54638976 USDT,0.09693435 USDT,-2.67012411 USDT,-3.45%
